,APOGEE_ID,RA,DEC,VHELIO,VERR,VSCATTER,NVISITS,SNR,Hmag
214,2M01364865+3119360,24.202716,31.32667,-3.226582288742065,0.0570649653673172,0.087056927382946,3,152.6184539794922,11.916999816894531
215,2M01365034+3108017,24.209783,31.133829,10.189749717712402,0.0268427487462759,4.332180976867676,3,405.0871887207031,9.982999801635742
216,2M01365591+3142520,24.232979,31.714472,0.8486323356628418,0.0312820672988891,0.0835992991924285,3,203.53765869140625,10.758000373840332
217,2M01365849+2947221,24.243719,29.789495,17.795429229736328,0.0349136851727962,0.0475449636578559,3,184.060302734375,11.331000328063965
218,2M01370128+3126551,24.255357,31.448639,43.604522705078125,0.065250739455223,4.175927639007568,3,161.08216857910156,11.258999824523926
219,2M01370428+3045115,24.267835,30.753202,-47.015899658203125,0.0742040053009986,5.286960601806641,3,260.8641967773437,10.890000343322754
220,2M01370436+3010081,24.268178,30.168941,-22.313819885253903,0.0438833944499492,0.067778006196022,3,134.42636108398438,11.967000007629396
221,2M01370725+3117252,24.280249,31.290361,-10.641937255859377,0.1848998218774795,5.983946323394775,11,57.47010803222656,14.300999641418455
222,2M01370981+3056305,24.29089,30.94182,-44.372188568115234,0.1865444481372833,0.4157383143901825,11,53.14638900756836,14.303999900817873
223,2M01371168+3029430,24.298671,30.495289,-3.0225863456726074,0.0272233597934246,0.0599410310387611,4,172.15528869628906,11.677000045776367
224,2M01371323+2941416,24.305166,29.694891,4.15225076675415,0.2667454183101654,1.0591247081756592,11,43.38269805908203,14.321000099182127
225,2M01371377+3025467,24.307377,30.429661,24.10339736938477,0.1383273750543594,0.2680567502975464,12,54.66178131103516,14.326000213623049
226,2M01371895+2943054,24.32897,29.718174,-16.964021682739258,0.0312144476920366,0.1718744039535522,4,193.32652282714844,11.18000030517578
227,2M01371905+3047423,24.329413,30.795109,-64.42240905761719,0.0259210038930177,0.0480936951935291,3,283.4427185058594,10.491999626159668
228,2M01372395+2938379,24.349811,29.643883,-14.211856842041016,0.0645432695746421,0.0952483713626861,3,88.18376922607422,12.093000411987305
229,2M01372788+3041066,24.366172,30.685179,-26.88062286376953,0.2530964910984039,0.4592351019382477,12,50.32830047607422,14.315999984741213
230,2M01373170+2923401,24.382094,29.394497,-12.094250679016112,0.0324835889041423,0.0244578924030065,3,173.8154296875,10.588000297546388
231,2M01373333+3151502,24.388888,31.86396,-42.46032333374024,0.0223340708762407,0.164307102560997,3,426.8485107421875,9.458999633789062
232,2M01373873+3108422,24.411414,31.145058,-26.3260555267334,0.0486427545547485,0.0517235100269317,6,224.4150848388672,11.581000328063965
233,2M01374383+3045030,24.432664,30.750858,-20.62834930419922,0.048808928579092,0.1067319735884666,6,161.55404663085938,12.06999969482422
234,2M01374511+3050556,24.437998,30.848787,-10.473718643188477,0.0523388050496578,0.0731638148427009,3,144.18836975097656,11.88700008392334
235,2M01374681+2958188,24.445063,29.971912,11.665681838989258,0.8389456868171692,1.1122479438781738,8,18.372732162475582,14.309000015258787
236,2M01375467+3057371,24.477819,30.960316,39.16014862060547,0.0407751984894275,0.0426597297191619,6,289.807373046875,11.255000114440918
237,2M01375520+3118344,24.480007,31.30957,-6.508535385131836,0.2043722569942474,5.495044708251953,13,1009.0267944335938,9.29300022125244
238,2M01375794+2953096,24.491428,29.886017,-65.51996612548828,0.1581824272871017,0.3362195491790771,12,46.21525192260742,14.30799961090088
239,2M01375820+3141498,24.492522,31.697182,0.0559354126453399,0.066367007791996,0.3177821934223175,3,159.14186096191406,11.40999984741211
240,2M01380567+2946045,24.523664,29.767918,-87.75326538085938,0.4570403695106506,16.479280471801758,12,97.41908264160156,14.321999549865724
241,2M01380921+3008130,24.538391,30.136955,-38.54758071899414,0.0421763025224208,0.02817028388381,3,117.90823364257812,11.92199993133545
242,2M01381297+2946086,24.554064,29.769075,25.054012298583984,0.0664195343852043,1.1873050928115845,3,112.67214965820312,12.149999618530272
243,2M01381305+3109315,24.554396,31.158758,-6.910686016082764,0.0461617074906826,0.0747903510928154,3,165.6685333251953,11.600000381469728
244,2M01382788+3131335,24.61618,31.525991,-67.62120819091797,0.0335734114050865,0.0848375186324119,4,210.4070281982422,11.175000190734863
245,2M01383381+3003338,24.64091,30.059408,-10.199753761291504,0.0201291367411613,0.0489539131522178,3,301.63433837890625,10.08899974822998
246,2M01383393+3142146,24.641403,31.704056,-32.764984130859375,0.1689756512641906,0.7046645283699036,10,40.69078063964844,14.312999725341797
247,2M01383461+3027044,24.644243,30.451244,-51.82558441162109,0.0304178334772586,0.0126027287915349,4,177.31556701660156,11.401000022888184
248,2M01383770+3025255,24.657108,30.423769,-13.892977714538574,0.0297553837299346,0.211178258061409,3,186.1073760986328,11.062999725341797
249,2M01384092+3040451,24.670519,30.679216,27.21996307373047,0.0652582496404647,0.1316792964935302,3,107.8265151977539,11.907999992370604
250,2M01384166+3018352,24.673599,30.309793,-2.890031576156616,0.4044205546379089,0.0,1,74.12285614013672,8.85099983215332
251,2M01384638+3053334,24.693256,30.89262,-15.71723747253418,0.0396260432898998,0.0157595854252576,3,108.7043685913086,11.572999954223633
252,2M01384679+2954556,24.694983,29.915451,-15.877241134643556,0.1541292518377304,0.4119992554187774,3,19.12733268737793,14.300999641418455
253,2M01384767+3044546,24.698627,30.748524,-4.1687846183776855,0.0226048417389392,0.0138930846005678,3,383.1869201660156,9.689000129699709
254,2M01385232+2955211,24.718015,29.922548,-3.666681289672852,0.0468557029962539,0.0698780640959739,3,108.68586730957033,11.977999687194824
255,2M01385302+3128259,24.720925,31.473877,-4.00081729888916,0.0298482254147529,0.0386412926018238,3,197.8881378173828,10.977999687194824
256,2M01390299+2955102,24.762497,29.919502,-19.7481746673584,0.1362170726060867,11.773955345153809,12,71.17642974853516,14.326000213623049
257,2M01390586+2946491,24.774453,29.780315,9.051798820495604,0.0721085369586944,0.1707906723022461,3,144.98443603515625,11.121999740600586
258,2M01390618+3131029,24.775756,31.517494,2.913222074508667,0.0274252295494079,0.1409653276205063,3,181.6748046875,11.168999671936035
259,2M01390631+2957192,24.776293,29.955357,25.36119079589844,0.0282123908400535,0.0313875935971736,3,242.15240478515625,10.506999969482422
260,2M01390836+3001159,24.784873,30.021088,-4.4204421043396,0.0309468619525432,0.0688104331493377,6,202.4621734619141,11.388999938964844
261,2M01391093+3100532,24.795561,31.014797,7.857182025909424,0.334642618894577,1.0262733697891235,12,35.87380599975586,14.321999549865724
262,2M01391310+3117437,24.804613,31.295494,-122.41603088378906,0.1064395308494567,0.9933021068572998,3,108.39837646484376,11.887999534606934
263,2M01391576+3052446,24.815679,30.879068,5.812878608703613,0.0249543003737926,0.0468400903046131,4,383.2193298339844,9.895999908447266
264,2M01392123+3047560,24.838459,30.798889,-13.329391479492188,0.0258823297917842,0.0193121954798698,3,280.9172668457031,9.789999961853027
265,2M01392211+2956304,24.842149,29.941805,11.34352970123291,0.1012480035424232,0.5712488293647766,3,106.2861785888672,11.906000137329102
266,2M01392678+3110562,24.861593,31.182278,28.60437774658203,0.0327156856656074,0.0491326563060283,3,260.4222717285156,10.460000038146973
267,2M01392796+3043327,24.866506,30.725773,-54.31167602539063,0.0423232913017272,0.1725818365812301,7,188.8065948486328,11.54300022125244
268,2M01392806+3128444,24.866929,31.479021,-8.800188064575195,0.1133708283305168,19.4047908782959,13,696.306640625,9.678999900817873
269,2M01393717+3114074,24.904911,31.235392,-17.46824073791504,0.0315419845283031,0.1099753528833389,4,180.97531127929688,11.184000015258787
270,2M01393781+3052224,24.907562,30.872898,73.7642822265625,0.0209396034479141,0.4230796992778778,3,849.6099243164062,7.309000015258789
271,2M01393782+3123344,24.907602,31.3929,-16.24100685119629,0.0656975582242012,0.0548506006598472,3,99.51993560791016,12.196000099182127
272,2M01395658+3050392,24.98578,30.844238,31.20775604248047,0.0725979208946228,0.0858223065733909,3,123.1107177734375,11.741999626159668
273,2M01400257+3005506,25.010746,30.097395,-85.87421417236328,0.3560613989830017,0.4345930814743042,11,33.04506301879883,14.322999954223633
274,2M01400870+3020400,25.036264,30.34445,-131.6357879638672,0.0257404036819934,0.0249419324100017,3,363.4207153320313,9.279999732971191
275,2M01401342+3057056,25.055923,30.951572,-73.21050262451172,0.3013148307800293,0.4511190354824066,11,34.463077545166016,14.309000015258787
276,2M01401844+3027568,25.076864,30.465794,-62.95425415039063,0.2451431900262832,0.4400906562805176,12,36.0281982421875,14.314000129699709
277,2M01403649+3052267,25.152074,30.874092,7.067056179046631,0.2682492434978485,0.5038341879844666,12,33.21021270751953,14.312000274658203
